"Stan","Kyle","Chef","Mrs..Garrison","Cartman","Jimbo","Gerald","Mr..Mackey","Randy","Kenny","Butters","Stephen","Craig","Sheila","Announcer","Sharon","Wendy","Principal.Victoria","Jesus","Liane","Jimmy","Narrator","Reporter","Satan","Mr..Garrison","Michael","Mayor","All.others","word"
1,3,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,13,"nervous"
5,8,0,0,11,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,1,0,0,0,1,0,30,"network"
80,51,9,8,114,13,10,9,33,2,38,7,8,5,4,6,5,3,4,6,11,5,2,3,21,0,1,345,"never"
0,5,0,0,4,0,1,0,1,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,"never get"
3,2,0,3,4,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,5,"never know"
4,2,0,0,2,2,0,1,2,0,4,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,25,"never seen"
2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,8,"never thought"
77,62,10,7,92,3,3,4,48,1,16,3,5,10,18,6,6,6,8,7,11,8,9,1,25,0,2,380,"new"
2,3,1,0,1,0,0,0,4,0,0,1,0,2,2,0,0,0,0,1,0,0,2,0,0,0,0,10,"new york"
11,12,4,0,26,2,1,2,12,0,6,1,2,1,36,6,0,2,0,0,15,1,7,0,4,0,0,136,"news"
16,18,9,2,55,4,3,5,9,0,11,0,1,3,20,5,1,3,4,2,6,2,1,0,11,3,5,228,"next"
0,2,2,0,9,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,20,"next time"
2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,5,"next year"
32,19,6,9,100,5,1,12,23,1,26,3,5,8,0,12,5,3,0,9,9,1,0,2,8,1,1,180,"nice"
39,32,8,2,70,2,3,3,21,0,29,3,3,2,4,7,1,2,4,9,4,3,0,5,6,0,1,167,"night"
2,1,0,0,6,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,10,"nightmare"
7,6,0,0,14,0,1,0,4,0,3,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,39,"nine"
3,6,0,1,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,8,"nno"
27,25,2,2,51,1,2,6,17,0,10,0,1,0,0,2,4,1,2,0,4,1,0,3,3,0,1,145,"nobody"
1,1,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,"nobody else"
6,3,1,0,13,1,0,0,5,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,13,"nobodys"
3,2,1,0,7,2,1,1,2,0,1,1,1,0,0,2,0,0,0,0,1,0,0,0,1,3,0,23,"none"
1,1,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,"none us"
5,4,1,0,9,0,0,1,2,1,1,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,1,23,"nono"
4,3,0,0,7,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,"nonono"
6,10,1,1,13,0,0,0,4,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,25,"noo"
3,2,0,1,18,0,1,0,10,3,4,0,0,0,0,3,4,0,0,0,0,0,0,0,1,1,1,54,"nooo"
0,3,0,1,15,0,0,0,1,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,20,"noooo"
0,3,1,0,3,1,0,0,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"nope"
9,8,1,1,11,0,0,1,7,0,3,0,0,0,0,0,2,2,0,0,1,1,0,0,5,3,0,49,"normal"
2,4,0,0,4,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,25,"north"
5,4,1,0,1,0,1,0,0,0,3,1,0,0,3,0,0,0,0,3,0,0,0,0,5,4,0,16,"nose"
9,3,0,0,4,0,0,1,1,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,3,0,0,10,"note"
8,3,5,2,13,3,0,1,4,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,53,"nothin"
44,44,3,1,66,3,7,2,17,6,10,3,2,3,1,3,8,0,2,3,5,0,0,3,6,0,1,191,"nothing"
9,5,0,0,0,0,3,0,1,0,2,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,19,"nothing can"
3,2,1,0,7,0,0,2,2,0,2,0,0,0,0,0,4,0,0,0,1,0,2,0,1,0,0,19,"notice"
4,4,2,0,2,0,0,3,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,3,0,1,15,"noticed"
286,234,75,36,607,47,40,77,161,17,137,34,6,23,93,54,12,27,17,20,26,32,33,26,109,13,29,1817,"now"
7,8,1,1,26,0,0,2,3,1,7,0,0,1,2,1,0,0,0,0,0,1,0,0,10,0,1,33,"now can"
4,1,0,0,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,"now cant"
11,3,3,0,14,1,0,0,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,4,0,0,27,"now come"
7,4,2,0,9,0,3,0,7,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,1,2,1,28,"now dont"
1,1,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,"now dont know"
0,0,1,2,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,"now eric"
2,3,4,0,15,0,1,1,2,0,1,2,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,35,"now get"
5,5,2,0,9,0,1,0,3,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,4,0,0,11,"now go"
3,1,0,1,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,"now gonna"
3,3,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"now hell"
2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,11,"now ill"
2,1,2,1,22,0,0,1,5,0,8,0,2,1,0,1,1,0,1,0,1,0,0,1,4,0,1,58,"now im"
5,7,2,1,9,0,2,1,6,0,2,0,1,0,0,3,0,2,0,1,0,1,0,1,0,0,0,29,"now just"
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,5,"now kids"
2,3,1,0,10,3,0,2,3,0,2,1,0,1,0,2,0,0,0,1,0,1,0,1,3,0,1,24,"now know"
2,0,0,0,10,0,3,1,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,2,"now kyle"
1,2,0,1,6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,"now let"
4,3,1,0,12,0,0,2,4,0,1,0,0,0,0,0,2,1,0,0,2,0,0,0,3,1,2,33,"now lets"
1,0,0,0,5,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,"now listen"
3,5,2,0,13,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,"now look"
2,2,0,1,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,"now need"
1,1,1,0,4,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,21,"now now"
2,5,0,0,6,0,0,1,4,0,2,1,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,15,"now oh"
1,3,0,0,5,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,"now okay"
0,4,0,0,4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,5,"now please"
1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,"now remember"
3,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,13,"now right"
3,3,0,0,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17,"now see"
0,5,0,1,3,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"now stan"
3,2,1,0,9,2,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,"now thats"
1,1,0,0,2,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"now theres"
3,2,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,"now theyre"
2,0,0,0,2,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,11,"now time"
3,0,0,0,2,1,1,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"now uh"
3,0,0,0,2,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,"now want"
6,4,0,0,4,0,0,0,3,0,3,2,0,1,1,0,0,0,0,0,1,1,0,1,3,0,0,21,"now well"
0,2,4,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,4,"now whats"
0,0,0,1,4,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19,"now will"
4,1,0,0,5,0,2,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,"now yeah"
7,3,2,1,11,0,0,1,1,0,2,2,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,30,"now youre"
0,3,2,0,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,"now youve"
6,3,0,0,4,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,25,"nowhere"
0,8,0,0,9,0,0,1,1,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,"nuh"
14,7,1,2,15,1,0,1,5,0,2,0,0,0,1,0,1,0,1,1,2,2,2,0,1,1,0,64,"number"
1,1,0,1,8,3,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,8,"numbers"
1,2,1,0,7,0,0,9,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,2,18,"nurse"
1,3,1,0,39,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,13,"nuts"
2,3,0,0,7,0,0,0,15,0,3,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,27,"obama"
2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,"obsessed"
0,2,0,0,7,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,3,0,1,10,"obvious"
4,1,0,0,6,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,19,"obviously"
8,1,0,0,4,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,9,"oclock"
1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,8,"odds"
2,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,9,"offensive"
7,2,4,0,22,1,0,9,4,0,0,1,0,0,2,0,2,11,0,0,0,1,2,0,4,0,1,50,"office"
4,6,0,0,7,2,0,2,8,1,1,3,0,0,1,2,1,0,0,2,3,0,0,0,4,0,5,54,"officer"
3,5,0,0,5,0,0,2,0,1,0,1,0,0,1,2,1,0,0,1,1,0,0,0,4,0,4,26,"officer barbrady"
3,1,0,1,7,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,19,"ogh"
1,1,1,0,2,0,0,0,3,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,"oh ah"
14,1,4,5,9,1,0,0,8,1,29,1,0,1,0,0,0,0,1,0,7,0,0,1,2,0,1,44,"oh boy"
2,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,13,"oh cant"
5,4,1,0,8,1,1,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,1,9,"oh come"
2,1,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,"oh comes"
5,8,0,0,6,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,"oh crap"
1,0,1,0,1,0,0,0,1,0,1,0,0,2,0,4,0,1,0,9,0,0,0,1,2,0,0,33,"oh dear"
2,1,1,0,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,"oh didnt"
3,6,0,0,15,1,1,3,3,0,6,1,1,0,0,0,0,0,0,2,1,0,0,0,3,1,1,31,"oh dont"
84,78,9,1,143,5,8,4,56,10,30,5,1,11,0,18,8,2,1,3,6,0,0,4,7,4,4,318,"oh god"
1,6,0,0,9,0,1,1,7,0,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,36,"oh god oh"
2,4,0,0,6,0,0,1,2,0,3,0,0,1,1,1,1,0,0,2,0,0,0,0,1,0,0,17,"oh good"
1,0,0,0,2,0,0,0,1,0,5,1,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,8,"oh gosh"
2,2,1,1,3,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,"oh hell"
1,1,8,1,4,1,1,0,0,0,2,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,41,"oh hello"
3,0,0,0,1,0,0,1,0,0,0,0,0,2,0,2,1,0,0,3,0,0,0,0,0,0,0,10,"oh hes"
21,7,0,0,12,0,0,0,4,2,12,2,1,0,0,0,1,0,0,0,4,0,0,1,1,0,0,29,"oh hey"
3,2,0,0,1,0,1,1,2,1,2,1,0,2,0,4,2,0,0,1,2,0,0,2,1,0,0,10,"oh hi"
3,4,1,3,10,0,1,2,7,0,8,0,0,3,0,2,0,1,0,3,3,0,0,0,2,2,1,35,"oh im"
1,0,1,0,5,0,1,0,2,0,2,0,0,2,0,1,0,1,0,1,2,0,0,0,0,0,1,9,"oh im sorry"
1,1,0,1,3,0,0,0,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,9,"oh jeez"
14,12,0,1,23,3,3,0,6,0,13,0,1,0,0,1,0,1,0,0,3,0,0,1,4,0,1,61,"oh jesus"
3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,11,"oh jesus christ"
1,4,0,0,5,0,1,0,2,0,2,1,0,1,0,2,0,0,0,2,0,0,0,0,3,1,0,15,"oh just"
0,2,1,0,8,0,0,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,12,"oh know"
1,2,1,0,11,0,1,0,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,24,"oh look"
12,4,2,0,33,0,0,1,7,2,4,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,33,"oh man"
0,0,0,0,2,0,0,0,1,0,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,5,"oh mean"
7,1,1,0,5,1,1,0,4,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10,"oh now"
7,4,1,0,40,1,0,7,10,1,11,0,0,2,0,5,2,2,1,9,2,0,0,3,5,2,1,80,"oh oh"
0,0,1,0,4,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,8,"oh oh god"
0,0,0,0,9,0,0,1,1,0,2,0,0,1,0,1,1,0,0,2,0,0,0,0,1,0,0,14,"oh oh oh"
4,6,0,0,7,0,0,2,6,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,22,"oh okay"
1,2,0,0,7,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,11,"oh please"
2,3,2,0,19,0,1,0,4,0,5,0,0,2,0,1,0,0,2,1,0,0,0,0,1,0,0,17,"oh really"
5,0,1,1,6,0,2,2,5,0,5,0,0,0,0,1,0,0,0,4,0,0,0,0,3,0,0,31,"oh right"
7,4,0,0,7,0,0,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,"oh shit"
1,2,3,0,2,0,3,0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,9,"oh sorry"
3,4,1,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,4,"oh stop"
1,1,0,0,2,0,1,0,3,0,2,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,10,"oh sure"
6,3,0,1,12,0,0,0,4,0,2,0,0,2,0,0,0,0,1,3,1,0,0,0,1,1,0,28,"oh thank"
5,1,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5,"oh thank god"
2,6,0,0,2,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,"oh thanks"
4,2,0,4,14,0,1,3,6,2,6,0,2,2,0,3,1,0,0,5,0,0,0,0,2,0,0,42,"oh thats"
0,0,0,0,5,0,1,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,"oh think"
8,3,3,0,10,0,2,3,1,1,13,0,0,0,0,0,0,1,0,1,3,1,0,0,2,0,0,17,"oh uh"
5,5,0,0,7,1,1,1,3,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,11,"oh wait"
7,7,4,0,17,2,0,2,5,1,15,4,0,2,0,4,1,2,2,6,1,0,0,0,9,0,0,54,"oh well"
2,2,0,1,12,0,0,0,3,0,3,0,0,1,0,1,1,2,0,0,2,0,0,0,1,0,0,12,"oh wow"
25,11,1,2,56,2,5,4,29,5,11,0,1,1,0,2,0,0,2,2,0,0,0,0,4,2,0,122,"oh yeah"
1,0,0,0,20,0,2,0,2,0,4,1,0,5,0,3,0,1,0,3,0,0,0,0,0,0,0,31,"oh yes"
4,3,0,2,3,0,0,1,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,17,"oh youre"
6,3,4,0,10,0,2,0,8,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,3,1,1,32,"ohh"
4,1,1,1,14,0,0,0,16,0,11,2,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,52,"ohhh"
0,1,0,1,18,1,1,1,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,24,"oho"
238,167,37,31,384,12,15,91,101,28,81,6,9,11,0,25,21,10,9,18,15,0,0,11,93,7,10,719,"okay"
5,2,0,0,4,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,"okay come"
0,0,0,2,1,0,0,4,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,3,"okay eric"
0,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,"okay get"
3,2,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,"okay good"
4,0,0,0,6,1,0,1,6,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,7,"okay ill"
7,2,1,0,10,0,1,2,5,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8,"okay im"
2,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,"okay im sorry"
4,2,1,1,7,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,"okay just"
10,2,0,1,17,1,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,"okay lets"
2,3,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,"okay mr"
6,5,1,1,9,0,0,6,1,0,1,0,1,0,0,0,1,0,3,0,2,0,0,0,8,0,0,20,"okay now"
1,1,1,0,3,0,0,2,3,0,1,0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,9,"okay oh"
13,8,2,0,45,0,0,6,9,3,4,1,2,1,0,1,0,0,0,0,1,0,0,0,4,1,1,44,"okay okay"
2,2,1,0,3,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,"okay right"
1,2,0,0,1,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,"okay thanks"
4,3,0,0,7,1,0,2,1,0,3,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,10,"okay thats"
5,0,1,0,1,0,1,9,6,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,12,"okay uh"
5,1,2,1,6,1,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,"okay well"
3,1,0,0,2,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"okay youre"
40,26,3,3,56,5,3,1,23,1,19,2,0,3,2,5,2,1,3,2,2,4,1,1,7,0,0,137,"old"
6,2,1,0,8,2,2,1,4,0,0,1,0,2,0,7,0,0,0,0,0,0,0,0,1,0,0,22,"older"
137,139,18,16,339,14,15,24,58,8,42,7,8,10,19,7,14,11,11,9,15,10,6,15,24,4,5,888,"one"
3,6,0,2,8,0,1,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1,31,"one day"
0,0,1,1,5,2,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,11,"one little"
3,4,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,16,"one person"
13,1,1,0,16,0,1,0,4,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,46,"one thing"
4,3,1,0,16,0,1,1,0,0,2,0,0,0,0,1,1,2,0,1,0,0,0,0,1,0,1,23,"one time"
12,13,1,0,24,2,1,0,5,0,5,0,1,0,2,2,0,0,0,0,2,0,1,0,2,2,0,46,"ones"
1,1,0,0,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,29,"onto"
3,1,6,0,3,0,0,0,1,1,5,0,0,0,0,2,0,1,0,4,1,0,0,1,1,0,4,25,"ooh"
0,0,4,0,7,0,0,0,3,0,1,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,28,"ooo"
5,0,1,0,9,0,0,2,1,0,0,0,0,3,1,2,0,0,0,3,0,0,0,0,0,0,0,33,"oooh"
2,0,1,0,7,0,0,0,7,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,31,"oooo"
0,0,1,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,8,"ooooh"
11,14,2,1,32,0,2,4,3,0,11,1,0,5,3,5,2,0,4,1,0,1,1,2,3,0,1,81,"open"
2,2,0,0,4,0,1,0,0,0,3,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,8,"open door"
3,1,0,2,6,0,0,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,"opened"
0,1,0,0,5,0,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,18,"opening"
0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,2,0,0,0,0,5,"opinion"
7,2,1,0,11,3,1,2,3,0,2,0,0,0,5,0,1,0,1,0,0,1,0,1,0,0,1,60,"order"
3,5,0,0,8,0,1,0,7,0,4,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,50,"others"
15,10,1,2,26,1,1,3,11,1,7,4,0,2,0,1,2,0,2,2,0,2,3,0,5,1,0,59,"outside"
4,3,3,0,3,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,"outta"
1,1,2,0,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"ow oh"
3,4,0,0,15,0,3,2,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,13,"owe"
2,0,0,0,2,1,2,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,"package"
5,2,0,0,5,0,0,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,5,"page"
2,7,0,2,5,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,38,"paid"
7,7,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,1,0,2,0,43,"pain"
2,1,0,0,6,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"paint"
1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,"pair"
2,0,0,0,2,0,0,0,6,0,5,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,16,"pal"
2,3,0,0,2,0,1,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,18,"pan"
10,2,0,0,12,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,55,"panda"
1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,"panic"
3,4,1,1,44,1,1,4,7,0,8,0,0,0,1,0,0,1,3,0,0,0,1,0,2,0,0,45,"pants"
7,5,1,1,11,0,0,5,1,1,5,1,0,0,1,1,4,1,0,0,1,1,0,0,8,0,0,48,"paper"
2,0,0,0,0,0,0,0,2,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,"parental"
68,50,9,5,58,0,3,8,8,1,35,1,6,2,4,2,2,7,0,1,1,2,1,0,9,2,0,126,"parents"
30,22,15,1,67,19,5,6,20,1,7,0,1,3,38,1,2,7,5,2,8,2,18,1,16,0,22,347,"park"
3,2,0,1,6,0,1,1,0,0,0,0,0,0,3,0,0,4,0,0,1,0,1,0,1,0,2,12,"park elementary"
15,27,4,0,35,1,7,2,13,0,11,0,1,2,3,1,2,0,0,2,4,0,3,2,2,0,1,111,"part"
3,2,0,1,5,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,7,"partner"
2,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,12,"parts"
18,15,2,0,32,0,2,3,7,1,7,0,5,3,0,4,4,1,2,3,1,0,0,15,1,2,0,91,"party"
4,6,2,0,22,1,1,5,4,0,1,0,2,0,1,1,0,0,0,0,2,1,1,1,1,0,0,38,"pass"
1,3,1,1,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,25,"passed"
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,"passes"
1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,6,"passing"
7,7,0,1,18,1,1,5,1,0,3,1,0,1,4,1,0,0,0,0,1,2,1,0,0,2,0,58,"past"
